"Lake_ID","Sample1","Sample2","Date1","Date2","TimeDiff_days","predator","nutrients","distance","component"
"L6","L6_0.45_April22","L6_0.45_Janv23",2022-04-21,2023-01-25,279,1,1,0.0909090909090909,"Turnover (SIM)"
"L6","L6_0.45_April22","L6_0.45_Feb23",2022-04-21,2023-02-21,306,1,1,0.333333333333333,"Turnover (SIM)"
"L6","L6_0.45_April22","L6_0.45_March23",2022-04-21,2023-03-28,341,1,1,0.153846153846154,"Turnover (SIM)"
"L6","L6_0.45_April22","L6_0.45_Apr23",2022-04-21,2023-05-03,377,1,1,0.363636363636364,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_June22",2022-05-19,2022-06-23,35,1,1,0.406779661016949,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_July22",2022-05-19,2022-07-21,63,1,1,0.459459459459459,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_Aug22",2022-05-19,2022-08-18,91,1,1,0.372881355932203,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_Sept22",2022-05-19,2022-09-22,126,1,1,0.333333333333333,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_Oct22",2022-05-19,2022-10-21,155,1,1,0.425,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_Nov22",2022-05-19,2022-11-18,183,1,1,0.403846153846154,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_Dec22",2022-05-19,2022-12-15,210,1,1,0.458333333333333,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_Janv23",2022-05-19,2023-01-25,251,1,1,0.0909090909090909,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_Feb23",2022-05-19,2023-02-21,278,1,1,0.333333333333333,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_March23",2022-05-19,2023-03-28,313,1,1,0.153846153846154,"Turnover (SIM)"
"L6","L6_0.45B_May22","L6_0.45_Apr23",2022-05-19,2023-05-03,349,1,1,0.333333333333333,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_July22",2022-06-23,2022-07-21,28,1,1,0.27027027027027,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_Aug22",2022-06-23,2022-08-18,56,1,1,0.305084745762712,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_Sept22",2022-06-23,2022-09-22,91,1,1,0.4,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_Oct22",2022-06-23,2022-10-21,120,1,1,0.45,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_Nov22",2022-06-23,2022-11-18,148,1,1,0.442307692307692,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_Dec22",2022-06-23,2022-12-15,175,1,1,0.520833333333333,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_Janv23",2022-06-23,2023-01-25,216,1,1,0.272727272727273,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_Feb23",2022-06-23,2023-02-21,243,1,1,0.222222222222222,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_March23",2022-06-23,2023-03-28,278,1,1,0.384615384615385,"Turnover (SIM)"
"L6","L6_0.45_June22","L6_0.45_Apr23",2022-06-23,2023-05-03,314,1,1,0.333333333333333,"Turnover (SIM)"
"L6","L6_0.45_July22","L6_0.45_Aug22",2022-07-21,2022-08-18,28,1,1,0.189189189189189,"Turnover (SIM)"
"L6","L6_0.45_July22","L6_0.45_Sept22",2022-07-21,2022-09-22,63,1,1,0.567567567567568,"Turnover (SIM)"
"L6","L6_0.45_July22","L6_0.45_Oct22",2022-07-21,2022-10-21,92,1,1,0.594594594594595,"Turnover (SIM)"
"L6","L6_0.45_July22","L6_0.45_Nov22",2022-07-21,2022-11-18,120,1,1,0.378378378378378,"Turnover (SIM)"
"L6","L6_0.45_July22","L6_0.45_Dec22",2022-07-21,2022-12-15,147,1,1,0.540540540540541,"Turnover (SIM)"
"L6","L6_0.45_July22","L6_0.45_Janv23",2022-07-21,2023-01-25,188,1,1,0.0909090909090909,"Turnover (SIM)"
"L6","L6_0.45_July22","L6_0.45_Feb23",2022-07-21,2023-02-21,215,1,1,0.111111111111111,"Turnover (SIM)"
"L6","L6_0.45_July22","L6_0.45_March23",2022-07-21,2023-03-28,250,1,1,0.384615384615385,"Turnover (SIM)"
"L6","L6_0.45_July22","L6_0.45_Apr23",2022-07-21,2023-05-03,286,1,1,0.575757575757576,"Turnover (SIM)"
"L6","L6_0.45_Aug22","L6_0.45_Sept22",2022-08-18,2022-09-22,35,1,1,0.244444444444444,"Turnover (SIM)"
"L6","L6_0.45_Aug22","L6_0.45_Oct22",2022-08-18,2022-10-21,64,1,1,0.35,"Turnover (SIM)"
"L6","L6_0.45_Aug22","L6_0.45_Nov22",2022-08-18,2022-11-18,92,1,1,0.269230769230769,"Turnover (SIM)"
"L6","L6_0.45_Aug22","L6_0.45_Dec22",2022-08-18,2022-12-15,119,1,1,0.375,"Turnover (SIM)"
"L6","L6_0.45_Aug22","L6_0.45_Janv23",2022-08-18,2023-01-25,160,1,1,0.181818181818182,"Turnover (SIM)"
"L6","L6_0.45_Aug22","L6_0.45_Feb23",2022-08-18,2023-02-21,187,1,1,0.111111111111111,"Turnover (SIM)"
"L6","L6_0.45_Aug22","L6_0.45_March23",2022-08-18,2023-03-28,222,1,1,0.307692307692308,"Turnover (SIM)"
"L6","L6_0.45_Aug22","L6_0.45_Apr23",2022-08-18,2023-05-03,258,1,1,0.333333333333333,"Turnover (SIM)"
"L6","L6_0.45_Sept22","L6_0.45_Oct22",2022-09-22,2022-10-21,29,1,1,0.375,"Turnover (SIM)"
"L6","L6_0.45_Sept22","L6_0.45_Nov22",2022-09-22,2022-11-18,57,1,1,0.4,"Turnover (SIM)"
"L6","L6_0.45_Sept22","L6_0.45_Dec22",2022-09-22,2022-12-15,84,1,1,0.488888888888889,"Turnover (SIM)"
"L6","L6_0.45_Sept22","L6_0.45_Janv23",2022-09-22,2023-01-25,125,1,1,0.272727272727273,"Turnover (SIM)"
"L6","L6_0.45_Sept22","L6_0.45_Feb23",2022-09-22,2023-02-21,152,1,1,0.444444444444444,"Turnover (SIM)"
"L6","L6_0.45_Sept22","L6_0.45_March23",2022-09-22,2023-03-28,187,1,1,0.307692307692308,"Turnover (SIM)"
"L6","L6_0.45_Sept22","L6_0.45_Apr23",2022-09-22,2023-05-03,223,1,1,0.484848484848485,"Turnover (SIM)"
"L6","L6_0.45_Oct22","L6_0.45_Nov22",2022-10-21,2022-11-18,28,1,1,0.35,"Turnover (SIM)"
"L6","L6_0.45_Oct22","L6_0.45_Dec22",2022-10-21,2022-12-15,55,1,1,0.45,"Turnover (SIM)"
"L6","L6_0.45_Oct22","L6_0.45_Janv23",2022-10-21,2023-01-25,96,1,1,0.272727272727273,"Turnover (SIM)"
"L6","L6_0.45_Oct22","L6_0.45_Feb23",2022-10-21,2023-02-21,123,1,1,0.555555555555556,"Turnover (SIM)"
"L6","L6_0.45_Oct22","L6_0.45_March23",2022-10-21,2023-03-28,158,1,1,0.230769230769231,"Turnover (SIM)"
"L6","L6_0.45_Oct22","L6_0.45_Apr23",2022-10-21,2023-05-03,194,1,1,0.545454545454545,"Turnover (SIM)"
"L6","L6_0.45_Nov22","L6_0.45_Dec22",2022-11-18,2022-12-15,27,1,1,0.333333333333333,"Turnover (SIM)"
"L6","L6_0.45_Nov22","L6_0.45_Janv23",2022-11-18,2023-01-25,68,1,1,0.181818181818182,"Turnover (SIM)"
"L6","L6_0.45_Nov22","L6_0.45_Feb23",2022-11-18,2023-02-21,95,1,1,0.333333333333333,"Turnover (SIM)"
"L6","L6_0.45_Nov22","L6_0.45_March23",2022-11-18,2023-03-28,130,1,1,0.307692307692308,"Turnover (SIM)"
"L6","L6_0.45_Nov22","L6_0.45_Apr23",2022-11-18,2023-05-03,166,1,1,0.393939393939394,"Turnover (SIM)"
"L6","L6_0.45_Dec22","L6_0.45_Janv23",2022-12-15,2023-01-25,41,1,1,0.0909090909090909,"Turnover (SIM)"
"L6","L6_0.45_Dec22","L6_0.45_Feb23",2022-12-15,2023-02-21,68,1,1,0,"Turnover (SIM)"
"L6","L6_0.45_Dec22","L6_0.45_March23",2022-12-15,2023-03-28,103,1,1,0.153846153846154,"Turnover (SIM)"
"L6","L6_0.45_Dec22","L6_0.45_Apr23",2022-12-15,2023-05-03,139,1,1,0.424242424242424,"Turnover (SIM)"
"L6","L6_0.45_Janv23","L6_0.45_Feb23",2023-01-25,2023-02-21,27,1,1,0.333333333333333,"Turnover (SIM)"
"L6","L6_0.45_Janv23","L6_0.45_March23",2023-01-25,2023-03-28,62,1,1,0.454545454545455,"Turnover (SIM)"
"L6","L6_0.45_Janv23","L6_0.45_Apr23",2023-01-25,2023-05-03,98,1,1,0.363636363636364,"Turnover (SIM)"
"L6","L6_0.45_Feb23","L6_0.45_March23",2023-02-21,2023-03-28,35,1,1,0.555555555555556,"Turnover (SIM)"
"L6","L6_0.45_Feb23","L6_0.45_Apr23",2023-02-21,2023-05-03,71,1,1,0.444444444444444,"Turnover (SIM)"
"L6","L6_0.45_March23","L6_0.45_Apr23",2023-03-28,2023-05-03,36,1,1,0.461538461538462,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_May22",2022-04-21,2022-05-19,28,0,0,0.470588235294118,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_June22",2022-04-21,2022-06-23,63,0,0,0.545454545454545,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_July22",2022-04-21,2022-07-21,91,0,0,0.5,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_Aug22",2022-04-21,2022-08-18,119,0,0,0.272727272727273,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_Sept22",2022-04-21,2022-09-22,154,0,0,0.181818181818182,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_Oct22",2022-04-21,2022-10-21,183,0,0,0.272727272727273,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_Nov22",2022-04-21,2022-11-18,211,0,0,0.181818181818182,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_Dec22",2022-04-21,2022-12-15,238,0,0,0.5,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_Janv23",2022-04-21,2023-01-25,279,0,0,0.5,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45B_Feb23",2022-04-21,2023-02-21,306,0,0,0.318181818181818,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_March23",2022-04-21,2023-03-28,341,0,0,0.272727272727273,"Turnover (SIM)"
"L7","L7_0.45_April22","L7_0.45_Apr23",2022-04-21,2023-05-03,377,0,0,0.0909090909090909,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_June22",2022-05-19,2022-06-23,35,0,0,0.294117647058824,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_July22",2022-05-19,2022-07-21,63,0,0,0.294117647058824,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_Aug22",2022-05-19,2022-08-18,91,0,0,0.117647058823529,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_Sept22",2022-05-19,2022-09-22,126,0,0,0.0588235294117647,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_Oct22",2022-05-19,2022-10-21,155,0,0,0.117647058823529,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_Nov22",2022-05-19,2022-11-18,183,0,0,0.235294117647059,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_Dec22",2022-05-19,2022-12-15,210,0,0,0.529411764705882,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_Janv23",2022-05-19,2023-01-25,251,0,0,0.588235294117647,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45B_Feb23",2022-05-19,2023-02-21,278,0,0,0.352941176470588,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_March23",2022-05-19,2023-03-28,313,0,0,0.176470588235294,"Turnover (SIM)"
"L7","L7_0.45_May22","L7_0.45_Apr23",2022-05-19,2023-05-03,349,0,0,0.235294117647059,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45_July22",2022-06-23,2022-07-21,28,0,0,0.5,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45_Aug22",2022-06-23,2022-08-18,56,0,0,0.192307692307692,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45_Sept22",2022-06-23,2022-09-22,91,0,0,0.153846153846154,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45_Oct22",2022-06-23,2022-10-21,120,0,0,0.346153846153846,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45_Nov22",2022-06-23,2022-11-18,148,0,0,0.307692307692308,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45_Dec22",2022-06-23,2022-12-15,175,0,0,0.576923076923077,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45_Janv23",2022-06-23,2023-01-25,216,0,0,0.538461538461538,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45B_Feb23",2022-06-23,2023-02-21,243,0,0,0.423076923076923,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45_March23",2022-06-23,2023-03-28,278,0,0,0.346153846153846,"Turnover (SIM)"
"L7","L7_0.45_June22","L7_0.45_Apr23",2022-06-23,2023-05-03,314,0,0,0.269230769230769,"Turnover (SIM)"
"L7","L7_0.45_July22","L7_0.45_Aug22",2022-07-21,2022-08-18,28,0,0,0.242424242424242,"Turnover (SIM)"
"L7","L7_0.45_July22","L7_0.45_Sept22",2022-07-21,2022-09-22,63,0,0,0.212121212121212,"Turnover (SIM)"
"L7","L7_0.45_July22","L7_0.45_Oct22",2022-07-21,2022-10-21,92,0,0,0.272727272727273,"Turnover (SIM)"
"L7","L7_0.45_July22","L7_0.45_Nov22",2022-07-21,2022-11-18,120,0,0,0.424242424242424,"Turnover (SIM)"
"L7","L7_0.45_July22","L7_0.45_Dec22",2022-07-21,2022-12-15,147,0,0,0.606060606060606,"Turnover (SIM)"
"L7","L7_0.45_July22","L7_0.45_Janv23",2022-07-21,2023-01-25,188,0,0,0.606060606060606,"Turnover (SIM)"
"L7","L7_0.45_July22","L7_0.45B_Feb23",2022-07-21,2023-02-21,215,0,0,0.454545454545455,"Turnover (SIM)"
"L7","L7_0.45_July22","L7_0.45_March23",2022-07-21,2023-03-28,250,0,0,0.424242424242424,"Turnover (SIM)"
"L7","L7_0.45_July22","L7_0.45_Apr23",2022-07-21,2023-05-03,286,0,0,0.424242424242424,"Turnover (SIM)"
"L7","L7_0.45_Aug22","L7_0.45_Sept22",2022-08-18,2022-09-22,35,0,0,0.2,"Turnover (SIM)"
"L7","L7_0.45_Aug22","L7_0.45_Oct22",2022-08-18,2022-10-21,64,0,0,0.442857142857143,"Turnover (SIM)"
"L7","L7_0.45_Aug22","L7_0.45_Nov22",2022-08-18,2022-11-18,92,0,0,0.342857142857143,"Turnover (SIM)"
"L7","L7_0.45_Aug22","L7_0.45_Dec22",2022-08-18,2022-12-15,119,0,0,0.272727272727273,"Turnover (SIM)"
"L7","L7_0.45_Aug22","L7_0.45_Janv23",2022-08-18,2023-01-25,160,0,0,0.422222222222222,"Turnover (SIM)"
"L7","L7_0.45_Aug22","L7_0.45B_Feb23",2022-08-18,2023-02-21,187,0,0,0.461538461538462,"Turnover (SIM)"
"L7","L7_0.45_Aug22","L7_0.45_March23",2022-08-18,2023-03-28,222,0,0,0.457142857142857,"Turnover (SIM)"
"L7","L7_0.45_Aug22","L7_0.45_Apr23",2022-08-18,2023-05-03,258,0,0,0.342857142857143,"Turnover (SIM)"
"L7","L7_0.45_Sept22","L7_0.45_Oct22",2022-09-22,2022-10-21,29,0,0,0.222222222222222,"Turnover (SIM)"
"L7","L7_0.45_Sept22","L7_0.45_Nov22",2022-09-22,2022-11-18,57,0,0,0.274725274725275,"Turnover (SIM)"
"L7","L7_0.45_Sept22","L7_0.45_Dec22",2022-09-22,2022-12-15,84,0,0,0.212121212121212,"Turnover (SIM)"
"L7","L7_0.45_Sept22","L7_0.45_Janv23",2022-09-22,2023-01-25,125,0,0,0.2,"Turnover (SIM)"
"L7","L7_0.45_Sept22","L7_0.45B_Feb23",2022-09-22,2023-02-21,152,0,0,0.261538461538462,"Turnover (SIM)"
"L7","L7_0.45_Sept22","L7_0.45_March23",2022-09-22,2023-03-28,187,0,0,0.313253012048193,"Turnover (SIM)"
"L7","L7_0.45_Sept22","L7_0.45_Apr23",2022-09-22,2023-05-03,223,0,0,0.268292682926829,"Turnover (SIM)"
"L7","L7_0.45_Oct22","L7_0.45_Nov22",2022-10-21,2022-11-18,28,0,0,0.222222222222222,"Turnover (SIM)"
"L7","L7_0.45_Oct22","L7_0.45_Dec22",2022-10-21,2022-12-15,55,0,0,0.333333333333333,"Turnover (SIM)"
"L7","L7_0.45_Oct22","L7_0.45_Janv23",2022-10-21,2023-01-25,96,0,0,0.377777777777778,"Turnover (SIM)"
"L7","L7_0.45_Oct22","L7_0.45B_Feb23",2022-10-21,2023-02-21,123,0,0,0.415384615384615,"Turnover (SIM)"
"L7","L7_0.45_Oct22","L7_0.45_March23",2022-10-21,2023-03-28,158,0,0,0.375,"Turnover (SIM)"
"L7","L7_0.45_Oct22","L7_0.45_Apr23",2022-10-21,2023-05-03,194,0,0,0.402777777777778,"Turnover (SIM)"
"L7","L7_0.45_Nov22","L7_0.45_Dec22",2022-11-18,2022-12-15,27,0,0,0.272727272727273,"Turnover (SIM)"
"L7","L7_0.45_Nov22","L7_0.45_Janv23",2022-11-18,2023-01-25,68,0,0,0.266666666666667,"Turnover (SIM)"
"L7","L7_0.45_Nov22","L7_0.45B_Feb23",2022-11-18,2023-02-21,95,0,0,0.292307692307692,"Turnover (SIM)"
"L7","L7_0.45_Nov22","L7_0.45_March23",2022-11-18,2023-03-28,130,0,0,0.301204819277108,"Turnover (SIM)"
"L7","L7_0.45_Nov22","L7_0.45_Apr23",2022-11-18,2023-05-03,166,0,0,0.317073170731707,"Turnover (SIM)"
"L7","L7_0.45_Dec22","L7_0.45_Janv23",2022-12-15,2023-01-25,41,0,0,0.333333333333333,"Turnover (SIM)"
"L7","L7_0.45_Dec22","L7_0.45B_Feb23",2022-12-15,2023-02-21,68,0,0,0.303030303030303,"Turnover (SIM)"
"L7","L7_0.45_Dec22","L7_0.45_March23",2022-12-15,2023-03-28,103,0,0,0.363636363636364,"Turnover (SIM)"
"L7","L7_0.45_Dec22","L7_0.45_Apr23",2022-12-15,2023-05-03,139,0,0,0.272727272727273,"Turnover (SIM)"
"L7","L7_0.45_Janv23","L7_0.45B_Feb23",2023-01-25,2023-02-21,27,0,0,0.2,"Turnover (SIM)"
"L7","L7_0.45_Janv23","L7_0.45_March23",2023-01-25,2023-03-28,62,0,0,0.177777777777778,"Turnover (SIM)"
"L7","L7_0.45_Janv23","L7_0.45_Apr23",2023-01-25,2023-05-03,98,0,0,0.2,"Turnover (SIM)"
"L7","L7_0.45B_Feb23","L7_0.45_March23",2023-02-21,2023-03-28,35,0,0,0.246153846153846,"Turnover (SIM)"
"L7","L7_0.45B_Feb23","L7_0.45_Apr23",2023-02-21,2023-05-03,71,0,0,0.276923076923077,"Turnover (SIM)"
"L7","L7_0.45_March23","L7_0.45_Apr23",2023-03-28,2023-05-03,36,0,0,0.219512195121951,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_May22",2022-04-21,2022-05-19,28,0,1,0.368421052631579,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_June22",2022-04-21,2022-06-23,63,0,1,0.388888888888889,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_July22",2022-04-21,2022-07-21,91,0,1,0.653846153846154,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_Aug22",2022-04-21,2022-08-18,119,0,1,0.678571428571429,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_Sept22",2022-04-21,2022-09-22,154,0,1,0.763157894736842,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_Oct22",2022-04-21,2022-10-21,183,0,1,0.526315789473684,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45B_Nov22",2022-04-21,2022-11-18,211,0,1,0.315789473684211,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_Dec22",2022-04-21,2022-12-15,238,0,1,0.552631578947368,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_Janv23",2022-04-21,2023-01-25,279,0,1,0.678571428571429,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_Feb23",2022-04-21,2023-02-21,306,0,1,0.527777777777778,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_March23",2022-04-21,2023-03-28,341,0,1,0.315789473684211,"Turnover (SIM)"
"L8","L8_0.45_April22","L8_0.45_Apr23",2022-04-21,2023-05-03,377,0,1,0.421052631578947,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_June22",2022-05-19,2022-06-23,35,0,1,0.333333333333333,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_July22",2022-05-19,2022-07-21,63,0,1,0.461538461538462,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_Aug22",2022-05-19,2022-08-18,91,0,1,0.571428571428571,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_Sept22",2022-05-19,2022-09-22,126,0,1,0.666666666666667,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_Oct22",2022-05-19,2022-10-21,155,0,1,0.538461538461538,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45B_Nov22",2022-05-19,2022-11-18,183,0,1,0.282051282051282,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_Dec22",2022-05-19,2022-12-15,210,0,1,0.538461538461538,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_Janv23",2022-05-19,2023-01-25,251,0,1,0.75,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_Feb23",2022-05-19,2023-02-21,278,0,1,0.583333333333333,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_March23",2022-05-19,2023-03-28,313,0,1,0.230769230769231,"Turnover (SIM)"
"L8","L8_0.45_May22","L8_0.45_Apr23",2022-05-19,2023-05-03,349,0,1,0.230769230769231,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45_July22",2022-06-23,2022-07-21,28,0,1,0.611111111111111,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45_Aug22",2022-06-23,2022-08-18,56,0,1,0.388888888888889,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45_Sept22",2022-06-23,2022-09-22,91,0,1,0.555555555555556,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45_Oct22",2022-06-23,2022-10-21,120,0,1,0.388888888888889,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45B_Nov22",2022-06-23,2022-11-18,148,0,1,0.166666666666667,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45_Dec22",2022-06-23,2022-12-15,175,0,1,0.555555555555556,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45_Janv23",2022-06-23,2023-01-25,216,0,1,0.722222222222222,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45_Feb23",2022-06-23,2023-02-21,243,0,1,0.666666666666667,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45_March23",2022-06-23,2023-03-28,278,0,1,0.277777777777778,"Turnover (SIM)"
"L8","L8_0.45_June22","L8_0.45_Apr23",2022-06-23,2023-05-03,314,0,1,0.5,"Turnover (SIM)"
"L8","L8_0.45_July22","L8_0.45_Aug22",2022-07-21,2022-08-18,28,0,1,0.538461538461538,"Turnover (SIM)"
"L8","L8_0.45_July22","L8_0.45_Sept22",2022-07-21,2022-09-22,63,0,1,0.538461538461538,"Turnover (SIM)"
"L8","L8_0.45_July22","L8_0.45_Oct22",2022-07-21,2022-10-21,92,0,1,0.576923076923077,"Turnover (SIM)"
"L8","L8_0.45_July22","L8_0.45B_Nov22",2022-07-21,2022-11-18,120,0,1,0.269230769230769,"Turnover (SIM)"
"L8","L8_0.45_July22","L8_0.45_Dec22",2022-07-21,2022-12-15,147,0,1,0.615384615384615,"Turnover (SIM)"
"L8","L8_0.45_July22","L8_0.45_Janv23",2022-07-21,2023-01-25,188,0,1,0.846153846153846,"Turnover (SIM)"
"L8","L8_0.45_July22","L8_0.45_Feb23",2022-07-21,2023-02-21,215,0,1,0.807692307692308,"Turnover (SIM)"
"L8","L8_0.45_July22","L8_0.45_March23",2022-07-21,2023-03-28,250,0,1,0.307692307692308,"Turnover (SIM)"
"L8","L8_0.45_July22","L8_0.45_Apr23",2022-07-21,2023-05-03,286,0,1,0.307692307692308,"Turnover (SIM)"
"L8","L8_0.45_Aug22","L8_0.45_Sept22",2022-08-18,2022-09-22,35,0,1,0.285714285714286,"Turnover (SIM)"
"L8","L8_0.45_Aug22","L8_0.45_Oct22",2022-08-18,2022-10-21,64,0,1,0.357142857142857,"Turnover (SIM)"
"L8","L8_0.45_Aug22","L8_0.45B_Nov22",2022-08-18,2022-11-18,92,0,1,0.214285714285714,"Turnover (SIM)"
"L8","L8_0.45_Aug22","L8_0.45_Dec22",2022-08-18,2022-12-15,119,0,1,0.357142857142857,"Turnover (SIM)"
"L8","L8_0.45_Aug22","L8_0.45_Janv23",2022-08-18,2023-01-25,160,0,1,0.678571428571429,"Turnover (SIM)"
"L8","L8_0.45_Aug22","L8_0.45_Feb23",2022-08-18,2023-02-21,187,0,1,0.642857142857143,"Turnover (SIM)"
"L8","L8_0.45_Aug22","L8_0.45_March23",2022-08-18,2023-03-28,222,0,1,0.285714285714286,"Turnover (SIM)"
"L8","L8_0.45_Aug22","L8_0.45_Apr23",2022-08-18,2023-05-03,258,0,1,0.5,"Turnover (SIM)"
"L8","L8_0.45_Sept22","L8_0.45_Oct22",2022-09-22,2022-10-21,29,0,1,0.431818181818182,"Turnover (SIM)"
"L8","L8_0.45_Sept22","L8_0.45B_Nov22",2022-09-22,2022-11-18,57,0,1,0.272727272727273,"Turnover (SIM)"
"L8","L8_0.45_Sept22","L8_0.45_Dec22",2022-09-22,2022-12-15,84,0,1,0.522727272727273,"Turnover (SIM)"
"L8","L8_0.45_Sept22","L8_0.45_Janv23",2022-09-22,2023-01-25,125,0,1,0.607142857142857,"Turnover (SIM)"
"L8","L8_0.45_Sept22","L8_0.45_Feb23",2022-09-22,2023-02-21,152,0,1,0.694444444444444,"Turnover (SIM)"
"L8","L8_0.45_Sept22","L8_0.45_March23",2022-09-22,2023-03-28,187,0,1,0.386363636363636,"Turnover (SIM)"
"L8","L8_0.45_Sept22","L8_0.45_Apr23",2022-09-22,2023-05-03,223,0,1,0.431818181818182,"Turnover (SIM)"
"L8","L8_0.45_Oct22","L8_0.45B_Nov22",2022-10-21,2022-11-18,28,0,1,0.2,"Turnover (SIM)"
"L8","L8_0.45_Oct22","L8_0.45_Dec22",2022-10-21,2022-12-15,55,0,1,0.488888888888889,"Turnover (SIM)"
"L8","L8_0.45_Oct22","L8_0.45_Janv23",2022-10-21,2023-01-25,96,0,1,0.535714285714286,"Turnover (SIM)"
"L8","L8_0.45_Oct22","L8_0.45_Feb23",2022-10-21,2023-02-21,123,0,1,0.555555555555556,"Turnover (SIM)"
"L8","L8_0.45_Oct22","L8_0.45_March23",2022-10-21,2023-03-28,158,0,1,0.244444444444444,"Turnover (SIM)"
